product_id;product_class_id;brand_name;product_name;SKU;SRP;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth;product_subcategory;product_category;product_department;product_family;All
114;39;Faux Products;Faux Products Tartar Control Toothpaste;21393879055;0.9200;20.6;19.6;0;0;31;11;19.1;10.5;9.73;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
115;39;Faux Products;Faux Products Whitening Toothpast;14283847212;0.6500;20.6;18.6;1;0;33;13;10.6;11.7;9.62;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
116;39;Faux Products;Faux Products Toothpaste;79289532303;39.700;8.33;5.32;1;0;8;10;7.45;20.8;13.4;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
117;39;Faux Products;Faux Products Deodorant;10438567996;27.500;9.24;7.23;0;0;31;10;12;3.12;8.19;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
425;39;Steady;Steady Tartar Control Toothpaste;26453244090;12.800;9.18;6.18;0;0;29;7;18.9;20.9;20.9;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
426;39;Steady;Steady Whitening Toothpast;65270097851;0.6000;11.5;10.5;0;0;30;13;8.92;11;20.1;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
427;39;Steady;Steady Toothpaste;84132432341;21.400;8.89;5.89;0;0;26;7;13.5;13;16;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
428;39;Steady;Steady Deodorant;26089182496;0.6700;8.43;7.43;0;0;6;7;11.3;16.3;6.18;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
736;39;Consolidated;Consolidated Tartar Control Toothpaste;60228210091;21.300;10.1;7.1;0;0;23;10;15.7;5.38;19.1;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
737;39;Consolidated;Consolidated Whitening Toothpast;52901713252;12.800;11.6;9.6;1;0;2;8;20.9;4.36;8.75;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
738;39;Consolidated;Consolidated Toothpaste;58669632077;18.500;7.12;4.11;1;0;34;8;16.7;19.5;5.17;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
739;39;Consolidated;Consolidated Deodorant;51295928359;23.800;10.7;8.69;1;0;2;6;14.9;19.8;9.03;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
1052;39;Bird Call;Bird Call Tartar Control Toothpaste;63364935517;14.000;17;16;0;0;29;6;8.47;10.9;21;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
1053;39;Bird Call;Bird Call Whitening Toothpast;27562906146;18.500;18.5;15.5;0;0;8;12;13.6;9.94;10.6;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
1054;39;Bird Call;Bird Call Toothpaste;94855292439;14.800;14;11;0;0;34;8;9.44;5.17;7.03;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
1055;39;Bird Call;Bird Call Deodorant;40712446570;16.200;17.6;15.6;0;0;9;10;7.73;5.43;10.8;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
1363;39;Hilltop;Hilltop Tartar Control Toothpaste;49262599349;26.600;8.5;6.5;0;0;6;13;8.23;11.4;21.4;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
1364;39;Hilltop;Hilltop Whitening Toothpast;24268284440;16.000;19.8;17.7;1;0;29;13;17.1;7.88;12.7;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
1365;39;Hilltop;Hilltop Toothpaste;45417320132;0.5300;6.18;4.17;1;0;24;12;8.59;9.15;12;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
1366;39;Hilltop;Hilltop Deodorant;79660771489;27.600;17.2;15.2;0;0;30;10;21.6;21;13.6;Personal Hygiene;Hygiene;Health and Hygiene;Non-Consumable;ALL
155;40;Denny;Denny Frying Pan;64154309630;38.100;20.6;18.6;1;0;26;8;12.9;18.9;5.37;Pots and Pans;Kitchen Products;Household;Non-Consumable;ALL
466;40;Red Wing;Red Wing Frying Pan;39895885586;26.300;8.79;5.78;0;0;23;8;4.36;18.5;16.1;Pots and Pans;Kitchen Products;Household;Non-Consumable;ALL
777;40;Cormorant;Cormorant Frying Pan;80074421763;37.200;17.7;15.7;1;0;8;11;19.2;3.59;8.64;Pots and Pans;Kitchen Products;Household;Non-Consumable;ALL
1093;40;High Quality;High Quality Frying Pan;34182941317;28.100;20.7;19.7;1;0;17;14;19.9;13;15.5;Pots and Pans;Kitchen Products;Household;Non-Consumable;ALL
1404;40;Sunset;Sunset Frying Pan;99056425690;27.100;18;15;0;0;12;8;5.75;16.5;3.58;Pots and Pans;Kitchen Products;Household;Non-Consumable;ALL
161;41;Denny;Denny Scissors;24142939448;15.200;10;8;1;0;32;11;11.5;7.21;8.55;Tools;Hardware;Household;Non-Consumable;ALL
163;41;Denny;Denny Screw Driver;94507216811;23.800;14.7;11.6;0;0;4;7;12.9;18.6;7.11;Tools;Hardware;Household;Non-Consumable;ALL
472;41;Red Wing;Red Wing Scissors;57052045464;0.8200;9.47;8.47;1;0;10;12;22.3;10.8;20.9;Tools;Hardware;Household;Non-Consumable;ALL
474;41;Red Wing;Red Wing Screw Driver;55493467450;35.200;21.3;19.2;1;0;26;10;17.1;22.4;17.7;Tools;Hardware;Household;Non-Consumable;ALL
783;41;Cormorant;Cormorant Scissors;33419412970;24.700;12.6;11.6;1;0;10;13;5.15;7.76;10.1;Tools;Hardware;Household;Non-Consumable;ALL
785;41;Cormorant;Cormorant Screw Driver;86525198817;22.800;9.63;8.63;1;0;21;10;6.13;21.9;16;Tools;Hardware;Household;Non-Consumable;ALL
1099;41;High Quality;High Quality Scissors;94492883086;32.400;9.42;7.42;1;0;20;6;20.6;8.87;14.1;Tools;Hardware;Household;Non-Consumable;ALL
1101;41;High Quality;High Quality Screw Driver;90647603869;26.200;7.64;5.63;1;0;30;13;21.5;3.26;19.5;Tools;Hardware;Household;Non-Consumable;ALL
1410;41;Sunset;Sunset Scissors;21639183163;17.200;17.3;15.2;0;0;14;13;14;7.24;4.28;Tools;Hardware;Household;Non-Consumable;ALL
1412;41;Sunset;Sunset Screw Driver;48556137681;18.300;19.6;17.6;1;0;15;10;3.85;8.51;8.56;Tools;Hardware;Household;Non-Consumable;ALL
162;42;Denny;Denny Large Sponge;18693817257;28.500;13.8;10.8;1;0;6;8;8.34;16.3;12.4;Sponges;Kitchen Products;Household;Non-Consumable;ALL
473;42;Red Wing;Red Wing Large Sponge;82774483561;0.7300;14;12;0;0;24;12;21.8;4.17;15;Sponges;Kitchen Products;Household;Non-Consumable;ALL
784;42;Cormorant;Cormorant Large Sponge;69949565529;0.5200;8.17;7.17;1;0;1;9;20.9;22.9;6.53;Sponges;Kitchen Products;Household;Non-Consumable;ALL
1100;42;High Quality;High Quality Large Sponge;12547503113;0.7200;20.9;18.8;1;0;11;11;16.4;4.1;10.5;Sponges;Kitchen Products;Household;Non-Consumable;ALL
1411;42;Sunset;Sunset Large Sponge;73550452589;19.000;17.4;15.3;1;0;19;11;12.4;7.24;9.27;Sponges;Kitchen Products;Household;Non-Consumable;ALL
266;43;Good;Good Imported Beer;84071481823;16.200;6.89;5.88;0;0;13;12;16.2;13.4;7.12;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
273;43;Good;Good Light Beer;51705405116;21.800;9.35;6.35;0;0;33;8;20;21.1;16.8;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
577;43;Walrus;Walrus Imported Beer;25103213191;26.200;6.11;3.11;1;0;31;9;15.8;20.1;17.5;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
584;43;Walrus;Walrus Light Beer;70461373925;25.900;17.6;15.6;0;0;31;6;21.3;16.5;18.8;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
893;43;Pearl;Pearl Imported Beer;22462159991;0.9100;11.6;8.6;0;0;33;7;6.52;18.5;20.3;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
900;43;Pearl;Pearl Light Beer;31402359604;18.600;10.3;8.3;0;0;11;5;9.28;11.8;5.64;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
1204;43;Portsmouth;Portsmouth Imported Beer;78188839554;21.600;16.2;13.2;1;0;20;10;12.2;4.44;4.97;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
1211;43;Portsmouth;Portsmouth Light Beer;19633931517;37.900;16.3;15.2;1;0;5;8;21.8;16.7;14.8;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
1515;43;Top Measure;Top Measure Imported Beer;70346650481;11.000;11.8;9.8;1;0;28;13;17;8.9;11;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
1522;43;Top Measure;Top Measure Light Beer;24886158108;11.400;12.8;10.8;0;0;24;12;11.4;12.3;10.6;Beer;Beer and Wine;Alcoholic Beverages;Drink;ALL
267;44;Good;Good Light Wine;79031686186;0.8300;6.98;4.98;0;0;24;5;14.6;13.4;12.1;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
268;44;Good;Good Chardonnay Wine;99771395325;17.300;9.26;7.26;0;0;20;13;6.06;14.7;11.4;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
269;44;Good;Good Chablis Wine;63969365954;28.400;10.5;8.5;0;0;12;13;9.88;22.3;21.4;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
270;44;Good;Good Merlot Wine;65163882374;22.400;9.71;6.71;1;0;35;13;4.16;6.7;16.6;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
271;44;Good;Good Chardonnay;88599619269;23.700;12;9;1;0;31;12;15.6;7.97;15.9;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
272;44;Good;Good White Zinfandel Wine;35129771828;39.100;7.07;6.07;1;0;2;10;8.64;19.8;17.5;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
578;44;Walrus;Walrus Light Wine;30871132016;22.900;9.38;8.38;1;0;9;8;10.5;21.4;6.5;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
579;44;Walrus;Walrus Chardonnay Wine;82782401442;0.8300;15.7;13.6;0;0;35;9;22.5;19.6;19.5;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
580;44;Walrus;Walrus Chablis Wine;21200867295;24.100;19.9;17.8;0;0;29;6;21.4;16.6;18.2;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
581;44;Walrus;Walrus Merlot Wine;42349902987;28.400;19.4;17.3;1;0;6;14;10.8;9.99;3.24;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
582;44;Walrus;Walrus Chardonnay;76593354344;38.000;9.9;6.89;1;0;32;6;22.7;8.21;16.2;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
583;44;Walrus;Walrus White Zinfandel Wine;66980156302;16.100;19.4;17.3;1;0;18;7;11.9;3.33;13.2;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
894;44;Pearl;Pearl Light Wine;23656676411;0.5700;9.87;6.86;1;0;11;5;15.9;11.7;5.89;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
895;44;Pearl;Pearl Chardonnay Wine;47092413306;0.6500;16.2;15.2;0;0;2;6;7.95;10;18.8;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
896;44;Pearl;Pearl Chablis Wine;83622565865;26.800;10.7;8.69;0;0;31;12;12;15.2;20.5;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
897;44;Pearl;Pearl Merlot Wine;10198199152;0.5400;9.01;7.01;0;0;8;11;21.5;8.46;6.07;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
898;44;Pearl;Pearl Chardonnay;94485405087;17.400;15.4;12.3;0;0;34;12;13.4;6.68;19;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
899;44;Pearl;Pearl White Zinfandel Wine;56396674513;19.200;19.9;17.8;0;0;20;13;17.3;13.6;12.6;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1205;44;Portsmouth;Portsmouth Light Wine;88120834231;26.000;19.3;17.2;0;0;4;6;9.24;12.4;13.9;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1206;44;Portsmouth;Portsmouth Chardonnay Wine;98462155461;34.300;8.41;7.4;0;0;15;13;14.3;11.6;22.4;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1207;44;Portsmouth;Portsmouth Chablis Wine;88848957419;18.900;21.2;18.2;1;0;20;12;17;5.9;3.39;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1208;44;Portsmouth;Portsmouth Merlot Wine;92330175042;28.700;10.3;8.3;1;0;32;10;22.1;5.13;11.8;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1209;44;Portsmouth;Portsmouth Chardonnay;51954743266;27.000;13.1;11.1;1;0;25;11;14.1;3.09;5.96;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1210;44;Portsmouth;Portsmouth White Zinfandel Wine;90771597027;17.000;11.2;9.19;1;0;28;10;16.7;17.4;6.42;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1516;44;Top Measure;Top Measure Light Wine;78401270508;33.600;10;9;0;0;35;13;8.01;13.2;16.6;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1517;44;Top Measure;Top Measure Chardonnay Wine;66501371264;0.5800;12.2;11.1;1;0;28;11;11;4.56;10.8;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1518;44;Top Measure;Top Measure Chablis Wine;43793757557;35.200;10.4;7.39;1;0;34;11;22;8.88;16.3;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1519;44;Top Measure;Top Measure Merlot Wine;67229494452;0.8100;17.3;16.2;1;0;16;10;14.5;3.79;4.24;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1520;44;Top Measure;Top Measure Chardonnay;92542605996;23.100;7.38;4.38;0;0;10;8;3.01;3.09;22.3;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
1521;44;Top Measure;Top Measure White Zinfandel Wine;19118239283;0.7000;16.5;13.5;1;0;17;8;8.65;19.2;4.52;Wine;Beer and Wine;Alcoholic Beverages;Drink;ALL
217;45;Best Choice;Best Choice Low Fat Cookies;19498726725;0.6800;16;14;1;0;21;13;14.4;10.5;22.3;Cookies;Snack Foods;Snack Foods;Food;ALL
221;45;Best Choice;Best Choice Sugar Cookies;97234765887;36.600;15.2;13.1;0;0;36;14;8.6;10.5;20;Cookies;Snack Foods;Snack Foods;Food;ALL
222;45;Best Choice;Best Choice Chocolate Chip Cookies;74527152180;39.500;15;12;0;1;29;9;19.9;16.3;21.9;Cookies;Snack Foods;Snack Foods;Food;ALL
223;45;Best Choice;Best Choice Fudge Cookies;97962889075;31.900;20.3;19.2;1;0;36;6;7.02;12.5;4.67;Cookies;Snack Foods;Snack Foods;Food;ALL
224;45;Best Choice;Best Choice Fudge Brownies;33276000618;17.300;8.24;6.23;0;0;32;7;10.6;14.2;10.2;Cookies;Snack Foods;Snack Foods;Food;ALL
226;45;Best Choice;Best Choice Lemon Cookies;31717422604;0.7600;10.4;7.39;1;1;22;13;18.1;11.6;10.7;Cookies;Snack Foods;Snack Foods;Food;ALL
227;45;Best Choice;Best Choice Graham Crackers;83628692030;19.800;15.7;14.6;0;1;12;9;5.65;5.62;3.49;Cookies;Snack Foods;Snack Foods;Food;ALL
242;45;Best Choice;Best Choice Frosted Cookies;20716846585;25.900;9.51;7.51;0;1;23;8;10.1;20.1;11.4;Cookies;Snack Foods;Snack Foods;Food;ALL
528;45;Fast;Fast Low Fat Cookies;96937480568;0.9600;6.59;4.59;1;1;8;13;16;9.16;7.4;Cookies;Snack Foods;Snack Foods;Food;ALL
532;45;Fast;Fast Sugar Cookies;56197987198;38.700;21.7;18.7;1;0;15;14;16.8;9.92;20.6;Cookies;Snack Foods;Snack Foods;Food;ALL
533;45;Fast;Fast Chocolate Chip Cookies;77347022891;24.200;20.1;17.1;0;0;12;10;9.95;20;15.4;Cookies;Snack Foods;Snack Foods;Food;ALL
534;45;Fast;Fast Fudge Cookies;21590474247;33.800;12.6;10.6;0;1;26;5;4.69;5.39;9.71;Cookies;Snack Foods;Snack Foods;Food;ALL
535;45;Fast;Fast Fudge Brownies;90496563315;28.400;7.92;6.92;1;1;4;12;21.5;3.1;15.5;Cookies;Snack Foods;Snack Foods;Food;ALL
537;45;Fast;Fast Lemon Cookies;29700219035;26.500;20.7;18.7;1;0;3;11;19.3;8.98;22.8;Cookies;Snack Foods;Snack Foods;Food;ALL
538;45;Fast;Fast Graham Crackers;92419202923;0.9300;20.9;18.8;1;1;13;6;4.29;12.6;14.5;Cookies;Snack Foods;Snack Foods;Food;ALL
553;45;Fast;Fast Frosted Cookies;18699643015;19.100;7.41;5.4;0;0;24;11;17.3;20.4;11.7;Cookies;Snack Foods;Snack Foods;Food;ALL
839;45;Nationeel;Nationeel Low Fat Cookies;40255913138;0.6600;14.4;11.3;0;0;2;7;20.6;15.3;5.07;Cookies;Snack Foods;Snack Foods;Food;ALL
843;45;Nationeel;Nationeel Sugar Cookies;61040887236;29.400;8.24;6.23;1;0;22;6;14.3;18.1;9.56;Cookies;Snack Foods;Snack Foods;Food;ALL
844;45;Nationeel;Nationeel Chocolate Chip Cookies;69095507264;33.100;17.1;14.1;1;0;22;10;11.3;20.1;13.6;Cookies;Snack Foods;Snack Foods;Food;ALL
845;45;Nationeel;Nationeel Fudge Cookies;45978567004;14.200;7.31;5.3;1;1;8;7;16.1;19.8;5.99;Cookies;Snack Foods;Snack Foods;Food;ALL
846;45;Nationeel;Nationeel Fudge Brownies;23270953297;17.100;16.3;13.2;0;0;31;9;11.8;19.6;5.07;Cookies;Snack Foods;Snack Foods;Food;ALL
848;45;Nationeel;Nationeel Lemon Cookies;17138972878;22.600;13.9;12.8;0;0;23;5;16.4;14.4;7.04;Cookies;Snack Foods;Snack Foods;Food;ALL
849;45;Nationeel;Nationeel Graham Crackers;99812476038;16.500;8.31;6.31;0;0;31;12;9.02;7.69;8.19;Cookies;Snack Foods;Snack Foods;Food;ALL
864;45;Nationeel;Nationeel Frosted Cookies;95874724984;16.300;12.5;10.5;1;1;34;5;6.4;15.2;12.9;Cookies;Snack Foods;Snack Foods;Food;ALL
1155;45;Horatio;Horatio Low Fat Cookies;11329383254;18.800;16.1;15.1;0;0;12;10;21.4;4.56;12.5;Cookies;Snack Foods;Snack Foods;Food;ALL
1159;45;Horatio;Horatio Sugar Cookies;32114357352;37.800;16.7;14.7;1;1;28;7;22.4;3.54;14.7;Cookies;Snack Foods;Snack Foods;Food;ALL
1160;45;Horatio;Horatio Chocolate Chip Cookies;90476403832;27.600;11;8;1;1;1;10;6.24;4.53;3.41;Cookies;Snack Foods;Snack Foods;Food;ALL
1161;45;Horatio;Horatio Fudge Cookies;50100972056;35.900;11.8;9.8;0;0;34;9;10.6;7.07;22.5;Cookies;Snack Foods;Snack Foods;Food;ALL
1162;45;Horatio;Horatio Fudge Brownies;22819955945;15.900;6.18;4.17;1;1;30;10;13.1;5.83;6.22;Cookies;Snack Foods;Snack Foods;Food;ALL
1164;45;Horatio;Horatio Lemon Cookies;49736910462;17.100;17.1;14.1;1;1;6;7;4.05;22.7;19;Cookies;Snack Foods;Snack Foods;Food;ALL
1165;45;Horatio;Horatio Graham Crackers;13934881091;28.200;18.3;15.2;1;0;25;6;10.8;10.8;3.05;Cookies;Snack Foods;Snack Foods;Food;ALL
1180;45;Horatio;Horatio Frosted Cookies;38472662568;39.000;10.6;8.6;1;0;17;7;8.71;15.3;21.4;Cookies;Snack Foods;Snack Foods;Food;ALL
1466;45;Fort West;Fort West Low Fat Cookies;62315633893;18.000;11.7;8.69;1;0;3;14;12.6;16.5;21.5;Cookies;Snack Foods;Snack Foods;Food;ALL
1470;45;Fort West;Fort West Sugar Cookies;43408034443;24.100;21.8;19.7;1;0;9;12;12.4;22.7;10.8;Cookies;Snack Foods;Snack Foods;Food;ALL
1471;45;Fort West;Fort West Chocolate Chip Cookies;90745901465;15.500;18;17;0;0;15;10;14.4;9.43;16.4;Cookies;Snack Foods;Snack Foods;Food;ALL
1472;45;Fort West;Fort West Fudge Cookies;37276054024;22.000;8.28;6.27;1;0;17;11;15.8;4.58;21.4;Cookies;Snack Foods;Snack Foods;Food;ALL
1473;45;Fort West;Fort West Fudge Brownies;29949557185;23.600;6.68;4.67;0;1;7;9;10.4;5.85;16.2;Cookies;Snack Foods;Snack Foods;Food;ALL
1475;45;Fort West;Fort West Lemon Cookies;87628745436;35.600;16.2;14.2;0;0;19;6;5.26;9.37;4.43;Cookies;Snack Foods;Snack Foods;Food;ALL
1476;45;Fort West;Fort West Graham Crackers;93613129258;22.600;8.77;7.77;0;1;22;7;18.7;12.4;13.6;Cookies;Snack Foods;Snack Foods;Food;ALL
1491;45;Fort West;Fort West Frosted Cookies;76628169417;25.800;17.1;14.1;0;1;26;10;21.3;12.8;19;Cookies;Snack Foods;Snack Foods;Food;ALL
234;46;Best Choice;Best Choice Salted Pretzels;71217134594;27.000;14.4;12.3;0;1;17;5;22.1;17.5;9.5;Pretzels;Snack Foods;Snack Foods;Food;ALL
545;46;Fast;Fast Salted Pretzels;78346735835;14.500;19.1;16.1;1;1;35;8;18.2;5.58;3.27;Pretzels;Snack Foods;Snack Foods;Food;ALL
856;46;Nationeel;Nationeel Salted Pretzels;32472882866;23.900;15.5;13.5;1;1;9;8;14.3;17.6;17;Pretzels;Snack Foods;Snack Foods;Food;ALL
1172;46;Horatio;Horatio Salted Pretzels;65334492325;27.700;18.7;16.7;0;0;23;10;16.4;18.4;3.48;Pretzels;Snack Foods;Snack Foods;Food;ALL
1483;46;Fort West;Fort West Salted Pretzels;70177392363;21.300;11;10;1;1;20;8;3.46;10.1;6.02;Pretzels;Snack Foods;Snack Foods;Food;ALL
157;47;Denny;Denny Bees Wax Candles;60309030413;29.500;20.2;18.2;1;0;18;9;9.04;22.2;20.5;Candles;Candles;Household;Non-Consumable;ALL
468;47;Red Wing;Red Wing Bees Wax Candles;66812840104;17.400;10.6;9.6;1;0;5;14;12.1;12;5.58;Candles;Candles;Household;Non-Consumable;ALL
779;47;Cormorant;Cormorant Bees Wax Candles;47753610014;18.100;8.09;5.09;0;0;30;11;22.6;3;21.5;Candles;Candles;Household;Non-Consumable;ALL
1095;47;High Quality;High Quality Bees Wax Candles;58813194632;15.800;9.85;7.85;0;0;5;13;3.4;12.2;8.97;Candles;Candles;Household;Non-Consumable;ALL
1406;47;Sunset;Sunset Bees Wax Candles;29329741597;0.5600;12.2;9.19;1;0;36;12;13;12.7;20.4;Candles;Candles;Household;Non-Consumable;ALL
293;48;Super;Super Tomato Sauce;26972820162;16.000;10.6;8.6;0;0;5;9;9.82;22.4;21.1;Sauces;Baking Goods;Baking Goods;Food;ALL
604;48;Landslide;Landslide Tomato Sauce;84819174408;12.500;9.48;6.47;0;0;27;10;6.6;5.74;16.7;Sauces;Baking Goods;Baking Goods;Food;ALL
920;48;BBB Best;BBB Best Tomato Sauce;45760160088;0.7300;8.09;6.09;1;0;30;11;3.86;4.84;16.6;Sauces;Baking Goods;Baking Goods;Food;ALL
1231;48;Plato;Plato Tomato Sauce;29154657721;37.100;11.8;10.8;0;0;28;14;8.35;17.5;11.1;Sauces;Baking Goods;Baking Goods;Food;ALL
1542;48;CDR;CDR Tomato Sauce;95931351780;0.9500;8.22;6.22;1;1;19;10;15.8;6.28;7.42;Sauces;Baking Goods;Baking Goods;Food;ALL
283;49;Super;Super Sesame Oil;90465192198;27.300;17.5;14.5;1;1;3;13;21.1;13.1;18.4;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
291;49;Super;Super Vegetable Oil;30818099379;22.200;9.24;7.23;0;0;32;11;9.32;22.9;10.3;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
292;49;Super;Super Corn Oil;95823784470;18.100;7.64;5.63;0;1;23;8;3.9;4.2;5.24;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
294;49;Super;Super Canola Oil;37314141392;13.200;10.9;7.89;0;1;30;10;13.4;19.4;10.4;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
594;49;Landslide;Landslide Sesame Oil;42304638028;0.5800;7.27;4.26;1;0;4;10;9.48;22.4;9.45;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
602;49;Landslide;Landslide Vegetable Oil;57902219891;21.400;15.9;13.8;1;0;3;7;12.1;20;18.5;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
603;49;Landslide;Landslide Corn Oil;76764554381;12.300;16.5;14.5;1;1;19;10;8.1;8.11;15.2;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
605;49;Landslide;Landslide Canola Oil;72919275164;23.600;21.2;20.2;1;0;31;10;15.9;3.49;4.93;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
910;49;BBB Best;BBB Best Sesame Oil;12392428517;18.400;15.4;14.3;0;1;13;7;6.97;20;16.3;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
918;49;BBB Best;BBB Best Vegetable Oil;75794270634;29.700;13.5;11.5;0;1;15;13;17.7;9.12;3.72;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
919;49;BBB Best;BBB Best Corn Oil;66181072592;15.400;15.5;13.5;1;1;4;7;20.5;16.2;4.95;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
921;49;BBB Best;BBB Best Canola Oil;95384728312;13.500;16.1;14.1;0;0;30;13;14.7;13.4;6.04;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
1221;49;Plato;Plato Sesame Oil;88073627352;14.900;21.7;19.7;0;1;19;11;17.4;11.8;17.4;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
1229;49;Plato;Plato Vegetable Oil;94524404406;13.000;14.5;12.5;1;0;32;11;7.25;21.6;4.06;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
1230;49;Plato;Plato Corn Oil;71816790699;0.7700;13.4;10.3;1;1;26;12;22.9;6.3;18.7;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
1232;49;Plato;Plato Canola Oil;52999721169;11.300;7.95;6.94;0;0;5;14;11.2;8.7;11.7;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
1532;49;CDR;CDR Sesame Oil;67400694489;13.900;8.7;7.69;0;0;8;6;4.62;17.6;9.2;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
1540;49;CDR;CDR Vegetable Oil;40538864731;35.200;21.4;19.3;1;0;8;6;8.36;18.8;17;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
1541;49;CDR;CDR Corn Oil;61687900424;29.500;21.2;18.2;1;1;19;13;18.5;11.3;8.97;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
1543;49;CDR;CDR Canola Oil;86318153738;24.800;20.4;18.3;1;1;25;12;7.07;22.9;15.5;Cooking Oil;Baking Goods;Baking Goods;Food;ALL
286;50;Super;Super Brown Sugar;63912299275;14.200;8.25;7.25;1;0;35;9;20.1;5.57;14.5;Sugar;Baking Goods;Baking Goods;Food;ALL
287;50;Super;Super White Sugar;10033125281;15.600;11.7;10.6;1;1;21;5;18.3;14.9;17.8;Sugar;Baking Goods;Baking Goods;Food;ALL
597;50;Landslide;Landslide Brown Sugar;90370628237;28.000;19.3;16.2;1;1;19;12;20.3;8.61;21.1;Sugar;Baking Goods;Baking Goods;Food;ALL
598;50;Landslide;Landslide White Sugar;65592778325;15.200;10.3;9.3;1;0;25;8;8.2;14.9;10.8;Sugar;Baking Goods;Baking Goods;Food;ALL
