"account_id";"district_id";"frequency";"date";"district_name";"region";"Inhabitants";"Municipalities499";"Municipalities500_1999";"Municipalities2000_9999";"Municipalities10000";"Cities";"Ratio_of_urban _Inh";"Avg_Salary";"Unemploymant_Rate95";"Unemploymant_Rate96";"Enterpreuners";"Commited_Crimes95";"Commited_Crimes96";"All"
1575;1;"Monthly Issuance";930227;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1576;35;"Weekly Issuance";960806;"Jablonec n. Nisou";"north Bohemia";88768;10;18;5;1;7;80.5;8867;1.02;1.21;130;3384;3620;"ALL"
1577;67;"Monthly Issuance";961016;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079;"ALL"
1578;48;"Monthly Issuance";941201;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
1579;57;"Monthly Issuance";940809;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;3.73;4.5;116;3729;3651;"ALL"
1580;69;"Monthly Issuance";960108;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;0.0;7.01;124;0;1358;"ALL"
1581;39;"Monthly Issuance";951012;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743;"ALL"
1582;28;"Monthly Issuance";960501;"Plzen - sever";"west Bohemia";72541;66;26;10;0;8;36.9;8594;1.62;2.01;112;1580;1525;"ALL"
1583;69;"Issuance After Transaction";941117;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;0.0;7.01;124;0;1358;"ALL"
1584;30;"Monthly Issuance";930527;"Sokolov";"west Bohemia";94812;15;13;8;2;10;81.8;9650;3.38;3.67;100;2985;2804;"ALL"
1585;42;"Monthly Issuance";960223;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;2.41;2.94;87;1658;1668;"ALL"
1586;1;"Monthly Issuance";961003;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1587;1;"Monthly Issuance";961211;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1588;67;"Monthly Issuance";931211;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079;"ALL"
1589;37;"Monthly Issuance";930807;"Litomerice";"north Bohemia";114006;71;26;6;2;9;62.3;9065;4.46;5.39;123;4147;4166;"ALL"
1590;77;"Monthly Issuance";950407;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590;"ALL"
1591;65;"Monthly Issuance";960110;"Znojmo";"south Moravia";114200;101;41;4;1;4;43.7;8403;5.74;5.72;105;2157;2718;"ALL"
1592;38;"Monthly Issuance";940818;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
1593;16;"Monthly Issuance";960822;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
1594;15;"Monthly Issuance";970406;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879;"ALL"
1596;70;"Monthly Issuance";971005;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
1597;68;"Monthly Issuance";950704;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
1598;15;"Monthly Issuance";970412;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879;"ALL"
1599;57;"Monthly Issuance";951110;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;3.73;4.5;116;3729;3651;"ALL"
1600;1;"Monthly Issuance";960913;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1601;10;"Monthly Issuance";930209;"Praha - vychod";"central Bohemia";92084;55;29;4;3;5;46.7;10124;0.56;0.54;141;3810;4316;"ALL"
1602;33;"Monthly Issuance";930919;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
1603;1;"Monthly Issuance";930509;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1604;54;"Monthly Issuance";931216;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
1605;72;"Monthly Issuance";931216;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
1606;23;"Monthly Issuance";960307;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
1607;71;"Monthly Issuance";960420;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;5.93;5.57;102;4980;4595;"ALL"
1608;26;"Monthly Issuance";971008;"Plzen - mesto";"west Bohemia";170449;0;0;0;1;1;100.0;10787;2.64;3.09;131;6041;6261;"ALL"
1609;41;"Monthly Issuance";960705;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;3.32;4.48;114;6445;5471;"ALL"
1610;52;"Monthly Issuance";930517;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799;"ALL"
1611;69;"Monthly Issuance";960211;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;0.0;7.01;124;0;1358;"ALL"
1612;66;"Monthly Issuance";960212;"Zdar nad Sazavou";"south Moravia";125832;151;41;2;3;5;48.3;8512;3.51;4.12;102;2247;2103;"ALL"
1613;1;"Monthly Issuance";950913;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1614;63;"Monthly Issuance";960507;"Vyskov";"south Moravia";86513;38;36;5;1;5;50.5;8288;3.79;4.52;110;1562;1460;"ALL"
1615;1;"Monthly Issuance";971020;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1616;22;"Monthly Issuance";970207;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;1.1;1.25;100;1089;1117;"ALL"
1617;45;"Monthly Issuance";930601;"Jicin";"east Bohemia";77917;85;19;6;1;5;53.5;8390;2.28;2.89;132;2080;2122;"ALL"
1618;6;"Monthly Issuance";961218;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120;"ALL"
1619;38;"Monthly Issuance";970224;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
1620;17;"Monthly Issuance";950608;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;2.38;2.62;119;1003;1181;"ALL"
1621;75;"Monthly Issuance";931201;"Prerov";"north Moravia";138032;67;30;4;2;5;64.6;8819;5.38;5.66;99;4063;4505;"ALL"
1622;19;"Monthly Issuance";960412;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;3.13;3.98;120;999;1099;"ALL"
1623;1;"Monthly Issuance";960204;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1624;53;"Monthly Issuance";960422;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
1625;1;"Monthly Issuance";950117;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1626;3;"Monthly Issuance";940315;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;1.95;2.21;111;2824;2813;"ALL"
1627;1;"Monthly Issuance";940120;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1628;60;"Monthly Issuance";930110;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;3.45;4.48;115;1879;2252;"ALL"
1629;10;"Monthly Issuance";951102;"Praha - vychod";"central Bohemia";92084;55;29;4;3;5;46.7;10124;0.56;0.54;141;3810;4316;"ALL"
1630;72;"Monthly Issuance";930728;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
1631;10;"Monthly Issuance";960927;"Praha - vychod";"central Bohemia";92084;55;29;4;3;5;46.7;10124;0.56;0.54;141;3810;4316;"ALL"
1632;18;"Weekly Issuance";960113;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
1633;51;"Monthly Issuance";950222;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
1634;77;"Monthly Issuance";940604;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590;"ALL"
1635;19;"Monthly Issuance";931229;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;3.13;3.98;120;999;1099;"ALL"
1636;53;"Monthly Issuance";970408;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
1637;1;"Monthly Issuance";930108;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1638;6;"Weekly Issuance";961112;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120;"ALL"
1640;13;"Monthly Issuance";950901;"Rakovnik";"central Bohemia";53921;61;22;1;1;2;41.3;8598;2.77;3.26;123;1597;1875;"ALL"
1641;50;"Monthly Issuance";960422;"Svitavy";"east Bohemia";102609;75;33;2;3;6;52.0;8187;4.83;5.45;94;2123;2134;"ALL"
1642;64;"Monthly Issuance";950527;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
1644;1;"Monthly Issuance";930509;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1645;50;"Monthly Issuance";961016;"Svitavy";"east Bohemia";102609;75;33;2;3;6;52.0;8187;4.83;5.45;94;2123;2134;"ALL"
1646;1;"Weekly Issuance";960527;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1647;1;"Monthly Issuance";970709;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1648;40;"Monthly Issuance";970808;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872;"ALL"
1649;46;"Monthly Issuance";930126;"Nachod";"east Bohemia";112709;48;20;7;3;10;73.5;8369;1.79;2.31;117;2854;2618;"ALL"
1650;39;"Monthly Issuance";971206;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743;"ALL"
1651;34;"Monthly Issuance";970123;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;6.43;7.68;100;5323;5190;"ALL"
1652;74;"Monthly Issuance";930520;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
1653;1;"Monthly Issuance";940919;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1654;30;"Monthly Issuance";960805;"Sokolov";"west Bohemia";94812;15;13;8;2;10;81.8;9650;3.38;3.67;100;2985;2804;"ALL"
1655;41;"Monthly Issuance";960415;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;3.32;4.48;114;6445;5471;"ALL"
1656;47;"Monthly Issuance";970201;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;1.51;1.81;111;6079;5410;"ALL"
1657;12;"Monthly Issuance";971104;"Pribram";"central Bohemia";107870;84;29;6;1;6;58.0;8754;3.83;4.31;137;3804;3868;"ALL"
1658;73;"Monthly Issuance";930510;"Opava";"north Moravia";182027;17;49;12;2;7;56.4;8746;3.33;3.74;90;4355;4433;"ALL"
1659;46;"Monthly Issuance";961225;"Nachod";"east Bohemia";112709;48;20;7;3;10;73.5;8369;1.79;2.31;117;2854;2618;"ALL"
1660;1;"Monthly Issuance";950922;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1662;1;"Monthly Issuance";970811;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1663;55;"Monthly Issuance";961102;"Brno - venkov";"south Moravia";157042;49;70;18;0;9;33.9;8743;1.88;2.43;111;3659;3894;"ALL"
1664;56;"Monthly Issuance";931115;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158;"ALL"
1665;73;"Monthly Issuance";970415;"Opava";"north Moravia";182027;17;49;12;2;7;56.4;8746;3.33;3.74;90;4355;4433;"ALL"
1666;67;"Monthly Issuance";931030;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079;"ALL"
1667;56;"Monthly Issuance";960818;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158;"ALL"
1668;62;"Monthly Issuance";970307;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;1.29;1.86;109;2719;2906;"ALL"
1669;39;"Monthly Issuance";960919;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743;"ALL"
1670;12;"Monthly Issuance";960102;"Pribram";"central Bohemia";107870;84;29;6;1;6;58.0;8754;3.83;4.31;137;3804;3868;"ALL"
1671;6;"Monthly Issuance";930505;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120;"ALL"
1672;5;"Monthly Issuance";960508;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040;"ALL"
1673;53;"Monthly Issuance";931208;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
1674;1;"Monthly Issuance";950915;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1675;36;"Monthly Issuance";930201;"Liberec";"north Bohemia";159617;29;19;8;1;9;85.2;9198;3.33;4.28;131;5796;6132;"ALL"
1677;69;"Monthly Issuance";970108;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;0.0;7.01;124;0;1358;"ALL"
1678;1;"Monthly Issuance";930222;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1679;68;"Monthly Issuance";960905;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
1680;59;"Monthly Issuance";931210;"Kromeriz";"south Moravia";108871;41;29;7;2;6;62.1;8444;3.24;3.47;106;2595;2305;"ALL"
1681;68;"Monthly Issuance";970711;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
1682;49;"Monthly Issuance";951222;"Semily";"east Bohemia";75685;31;28;5;1;9;60.8;8208;1.89;2.26;155;1660;2123;"ALL"
1683;77;"Monthly Issuance";961101;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590;"ALL"
1684;32;"Weekly Issuance";930710;"Ceska Lipa";"north Bohemia";105058;32;19;7;2;10;81.0;9272;2.8;3.22;118;4340;4505;"ALL"
1685;28;"Monthly Issuance";951213;"Plzen - sever";"west Bohemia";72541;66;26;10;0;8;36.9;8594;1.62;2.01;112;1580;1525;"ALL"
1686;11;"Monthly Issuance";931118;"Praha - zapad";"central Bohemia";75637;35;36;9;0;7;36.5;9622;0.45;0.59;154;3475;3529;"ALL"
1687;23;"Monthly Issuance";970418;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
1688;70;"Monthly Issuance";930227;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
1689;55;"Monthly Issuance";930907;"Brno - venkov";"south Moravia";157042;49;70;18;0;9;33.9;8743;1.88;2.43;111;3659;3894;"ALL"
1690;16;"Monthly Issuance";951007;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
1691;48;"Monthly Issuance";951108;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
1692;56;"Monthly Issuance";950329;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158;"ALL"
1693;1;"Issuance After Transaction";970429;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1694;6;"Weekly Issuance";930829;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120;"ALL"
1695;76;"Monthly Issuance";930103;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
1696;43;"Monthly Issuance";950609;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891;"ALL"
1697;63;"Monthly Issuance";970517;"Vyskov";"south Moravia";86513;38;36;5;1;5;50.5;8288;3.79;4.52;110;1562;1460;"ALL"
1698;68;"Monthly Issuance";960314;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
1699;53;"Monthly Issuance";930114;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
1700;64;"Monthly Issuance";951118;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
1701;1;"Monthly Issuance";930810;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1702;56;"Monthly Issuance";950227;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158;"ALL"
1703;72;"Monthly Issuance";971102;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
1704;70;"Monthly Issuance";950922;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
1705;70;"Monthly Issuance";930915;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
1706;1;"Monthly Issuance";950105;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1707;75;"Monthly Issuance";970113;"Prerov";"north Moravia";138032;67;30;4;2;5;64.6;8819;5.38;5.66;99;4063;4505;"ALL"
1708;22;"Monthly Issuance";941121;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;1.1;1.25;100;1089;1117;"ALL"
1709;24;"Monthly Issuance";960423;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273;"ALL"
1710;74;"Monthly Issuance";970525;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
1711;63;"Monthly Issuance";960105;"Vyskov";"south Moravia";86513;38;36;5;1;5;50.5;8288;3.79;4.52;110;1562;1460;"ALL"
1712;44;"Monthly Issuance";961125;"Chrudim";"east Bohemia";105606;77;26;7;2;7;53.0;8254;2.79;3.76;97;2166;2325;"ALL"
1713;43;"Monthly Issuance";930303;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891;"ALL"
1714;72;"Monthly Issuance";940908;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
1715;60;"Monthly Issuance";960526;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;3.45;4.48;115;1879;2252;"ALL"
1716;46;"Monthly Issuance";960502;"Nachod";"east Bohemia";112709;48;20;7;3;10;73.5;8369;1.79;2.31;117;2854;2618;"ALL"
1717;67;"Monthly Issuance";971202;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079;"ALL"
1718;71;"Monthly Issuance";970923;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;5.93;5.57;102;4980;4595;"ALL"
1719;1;"Monthly Issuance";930906;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1720;35;"Monthly Issuance";950516;"Jablonec n. Nisou";"north Bohemia";88768;10;18;5;1;7;80.5;8867;1.02;1.21;130;3384;3620;"ALL"
1721;68;"Monthly Issuance";930325;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
1722;32;"Monthly Issuance";960311;"Ceska Lipa";"north Bohemia";105058;32;19;7;2;10;81.0;9272;2.8;3.22;118;4340;4505;"ALL"
1723;70;"Monthly Issuance";971104;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
1724;48;"Monthly Issuance";970607;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
1725;72;"Issuance After Transaction";950703;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
1726;48;"Monthly Issuance";930103;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
1727;9;"Monthly Issuance";971011;"Nymburk";"central Bohemia";81344;61;23;4;2;6;55.3;8899;3.39;3.97;149;2987;2487;"ALL"
1728;74;"Monthly Issuance";950623;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
1729;53;"Monthly Issuance";970908;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
1730;1;"Monthly Issuance";930109;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1731;33;"Monthly Issuance";930114;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
1732;51;"Monthly Issuance";960220;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
1733;18;"Monthly Issuance";960420;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
1734;37;"Monthly Issuance";970410;"Litomerice";"north Bohemia";114006;71;26;6;2;9;62.3;9065;4.46;5.39;123;4147;4166;"ALL"
1735;42;"Monthly Issuance";961204;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;2.41;2.94;87;1658;1668;"ALL"
1736;74;"Monthly Issuance";970226;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
1737;77;"Monthly Issuance";960213;"Vsetin";"north Moravia";148545;8;35;12;3;4;53.5;8909;4.01;5.56;113;3460;3590;"ALL"
1738;15;"Monthly Issuance";960806;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879;"ALL"
1739;3;"Monthly Issuance";960708;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;1.95;2.21;111;2824;2813;"ALL"
1740;57;"Monthly Issuance";970313;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;3.73;4.5;116;3729;3651;"ALL"
1741;21;"Monthly Issuance";950510;"Tabor";"south Bohemia";103347;87;16;7;1;7;67.0;9104;1.51;2.07;123;2299;2354;"ALL"
1742;68;"Monthly Issuance";951008;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
1743;51;"Monthly Issuance";930604;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
1744;76;"Monthly Issuance";960207;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
1745;53;"Monthly Issuance";961019;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
1746;1;"Monthly Issuance";970311;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1747;30;"Monthly Issuance";970814;"Sokolov";"west Bohemia";94812;15;13;8;2;10;81.8;9650;3.38;3.67;100;2985;2804;"ALL"
1749;64;"Monthly Issuance";951014;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
1750;1;"Monthly Issuance";930126;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
1751;53;"Monthly Issuance";961004;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
1752;68;"Monthly Issuance";960508;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
1753;71;"Monthly Issuance";970614;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;5.93;5.57;102;4980;4595;"ALL"
1754;52;"Monthly Issuance";961201;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799;"ALL"
1756;38;"Monthly Issuance";951026;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
1757;75;"Monthly Issuance";950327;"Prerov";"north Moravia";138032;67;30;4;2;5;64.6;8819;5.38;5.66;99;4063;4505;"ALL"
1758;21;"Monthly Issuance";960708;"Tabor";"south Bohemia";103347;87;16;7;1;7;67.0;9104;1.51;2.07;123;2299;2354;"ALL"
1759;39;"Monthly Issuance";960125;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743;"ALL"
1760;53;"Monthly Issuance";951111;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
1761;24;"Monthly Issuance";930824;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273;"ALL"
1762;28;"Monthly Issuance";931211;"Plzen - sever";"west Bohemia";72541;66;26;10;0;8;36.9;8594;1.62;2.01;112;1580;1525;"ALL"
1763;73;"Monthly Issuance";960306;"Opava";"north Moravia";182027;17;49;12;2;7;56.4;8746;3.33;3.74;90;4355;4433;"ALL"
1764;68;"Monthly Issuance";970904;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
